item_id,label,pred,confidence,correct,store_id,seller_id
2284,10,10,0.99604094,1,1,1167
18896,10,10,0.99588805,1,1,1167
15959,10,10,0.8635401,1,1,1167
14942,10,10,0.93339944,1,1,1167
9837,10,10,0.8539941,1,1,1167
9666,10,10,0.9954917,1,1,1167
7583,10,10,0.9962722,1,1,1167
4690,10,10,0.9966665,1,1,1167
10869,10,10,0.98024964,1,1,1167
12408,10,10,0.9950303,1,1,1167
8115,10,10,0.99570435,1,1,1167
15448,10,10,0.99602616,1,1,1167
19967,10,10,0.9904592,1,1,1167
3217,10,10,0.9965379,1,1,1167
9987,10,10,0.9962083,1,1,1167
18519,10,10,0.9942373,1,1,1167
19948,10,10,0.99602926,1,1,1167
1552,10,10,0.99621457,1,1,1167
13072,10,10,0.99532276,1,1,1167
18033,10,10,0.996488,1,1,1167
18867,10,10,0.9963271,1,1,1167
14230,10,10,0.9946701,1,1,1167
7686,10,10,0.9962715,1,1,1167
4878,10,10,0.994105,1,1,1167
72,10,10,0.9960491,1,1,1167
8453,10,10,0.9965599,1,1,1167
823,10,10,0.9959002,1,1,1167
13550,10,10,0.9962043,1,1,1167
846,10,10,0.995552,1,1,1167
5479,10,10,0.9956955,1,1,1167
11404,10,10,0.9935628,1,1,1167
7322,10,10,0.9865252,1,1,1167
6263,10,10,0.9897933,1,1,1167
16614,10,10,0.99239796,1,1,1167
10016,10,10,0.99594694,1,1,1167
1042,10,10,0.95576715,1,1,1167
2506,10,9,0.933114,0,1,1167
15173,10,10,0.9923199,1,1,1167
6682,10,10,0.9963528,1,1,1167
7730,10,10,0.97177446,1,1,1167
13870,10,10,0.9837667,1,1,1167
5468,10,10,0.98003685,1,1,1167
597,10,10,0.99650663,1,1,1167
6506,10,10,0.98505336,1,1,1167
13600,10,10,0.9961991,1,1,1167
19794,10,10,0.9940473,1,1,1167
18924,10,10,0.99652916,1,1,1167
19122,10,10,0.99645835,1,1,1167
565,10,10,0.99631315,1,1,1167
11456,10,0,0.91935885,0,1,1167
11167,10,10,0.9965988,1,1,1167
4811,10,10,0.9653509,1,1,1167
16735,10,10,0.9924386,1,1,1167
19703,10,10,0.9664049,1,1,1167
4522,10,10,0.9850323,1,1,1167
5268,10,3,0.70638335,0,1,1167
7373,10,10,0.99170786,1,1,1167
10985,10,10,0.99551386,1,1,1167
19380,10,10,0.9919138,1,1,1167
10985,10,10,0.99551386,1,1,1167
17343,10,10,0.9959531,1,1,1167
13606,10,10,0.9966876,1,1,1167
8508,10,10,0.9876529,1,1,1167
14354,10,10,0.9898415,1,1,1167
1615,10,10,0.9598635,1,1,1167
15173,10,10,0.9923199,1,1,1167
4274,10,10,0.99642724,1,1,1167
16617,10,10,0.9965353,1,1,1167
9127,10,10,0.9529783,1,1,1167
6699,10,10,0.9833191,1,1,1167
4764,10,10,0.9940897,1,1,1167
18639,10,10,0.99565244,1,1,1167
8389,10,10,0.99030167,1,1,1167
13463,10,10,0.99557626,1,1,1167
16840,10,10,0.99570894,1,1,1167
21672,10,6,0.9971896,0,1,1167
9336,10,10,0.9936999,1,1,1167
12572,10,10,0.9947076,1,1,1167
12784,10,10,0.9930675,1,1,1167
17938,10,10,0.9957852,1,1,1167
7632,10,10,0.99203604,1,1,1167
2090,10,10,0.9945229,1,1,1167
13287,10,10,0.99182725,1,1,1167
799,10,10,0.99647164,1,1,1167
11876,10,10,0.99550134,1,1,1167
4085,10,10,0.99610436,1,1,1167
2867,10,10,0.9932852,1,1,1167
5338,10,10,0.99359107,1,1,1167
2231,10,10,0.99562943,1,1,1167
18892,10,10,0.9961976,1,1,1167
7617,10,10,0.99640864,1,1,1167
5877,10,10,0.9934649,1,1,1167
13038,10,10,0.99576783,1,1,1167
2633,10,10,0.9956689,1,1,1167
12806,10,10,0.9966859,1,1,1167
1939,10,0,0.3419364,0,1,1167
993,10,10,0.99631554,1,1,1167
2186,10,10,0.9968646,1,1,1167
14062,10,10,0.9966091,1,1,1167
14617,10,10,0.99337727,1,1,1167
2437,10,10,0.99284595,1,1,1167
8288,10,10,0.9953649,1,1,1167
18732,10,10,0.9935049,1,1,1167
4035,10,4,0.6298548,0,1,1167
3016,10,10,0.993739,1,1,1167
675,10,10,0.9962907,1,1,1167
5259,10,10,0.9948704,1,1,1167
20992,10,10,0.99631065,1,1,1167
17386,10,10,0.99266946,1,1,1167
2872,10,10,0.9966313,1,1,1167
20577,10,10,0.9954497,1,1,1167
12218,10,10,0.9955954,1,1,1167
20720,10,10,0.99664825,1,1,1167
12078,10,10,0.99457055,1,1,1167
16173,10,10,0.9942731,1,1,1167
9047,10,10,0.9948066,1,1,1167
434,10,10,0.9963271,1,1,1167
13922,10,10,0.99668306,1,1,1167
2458,10,10,0.99480444,1,1,1167
7604,10,10,0.9962618,1,1,1167
838,10,10,0.9954335,1,1,1167
2506,10,9,0.933114,0,1,1167
4437,10,10,0.993174,1,1,1167
8233,4,4,0.9910685,1,0,1168
14515,4,4,0.9933711,1,0,1168
20978,4,4,0.91468716,1,0,1168
6577,4,4,0.9908319,1,0,1168
2214,4,4,0.8845681,1,0,1168
3409,4,1,0.301497,0,0,1168
11508,4,4,0.98517704,1,0,1168
13472,4,4,0.9853343,1,0,1168
630,4,4,0.99252856,1,0,1168
7648,4,4,0.9872277,1,0,1168
3987,4,4,0.91500247,1,0,1168
5166,4,3,0.9362082,0,0,1168
11947,4,4,0.955192,1,0,1168
9196,4,4,0.8764772,1,0,1168
19409,4,4,0.8581163,1,0,1168
5670,4,4,0.98831356,1,0,1168
11890,4,4,0.9909541,1,0,1168
6453,4,4,0.99153215,1,0,1168
6117,4,4,0.88599455,1,0,1168
5541,4,3,0.9733998,0,0,1168
16275,4,4,0.98907787,1,0,1168
13076,4,4,0.94311404,1,0,1168
19501,4,4,0.9856052,1,0,1168
18334,4,4,0.98848337,1,0,1168
11024,4,8,0.96654665,0,0,1168
11637,4,4,0.99320704,1,0,1168
19084,4,4,0.99371403,1,0,1168
18311,4,4,0.98594356,1,0,1168
9501,4,8,0.92176723,0,0,1168
13568,4,3,0.91128826,0,0,1168
8910,4,4,0.99183923,1,0,1168
12123,4,4,0.99260074,1,0,1168
16619,4,4,0.98825574,1,0,1168
21098,4,4,0.88684213,1,0,1168
3758,4,4,0.5264262,1,0,1168
16835,4,4,0.9927626,1,0,1168
1231,4,4,0.99051917,1,0,1168
3966,4,4,0.99104017,1,0,1168
20066,4,4,0.992508,1,0,1168
12260,4,4,0.9877081,1,0,1168
18178,4,4,0.9888859,1,0,1168
2743,4,6,0.85266596,0,0,1168
11596,4,4,0.9846651,1,0,1168
84,4,4,0.9838005,1,0,1168
19758,2,2,0.9920798,1,0,1168
5733,2,1,0.9917979,0,0,1168
14016,2,2,0.995059,1,0,1168
14026,2,2,0.99248236,1,0,1168
20429,2,2,0.99455607,1,0,1168
11853,2,2,0.98158044,1,0,1168
17141,2,10,0.44288626,0,0,1168
2210,2,2,0.81220543,1,0,1168
21444,2,2,0.9882166,1,0,1168
15676,2,2,0.98866445,1,0,1168
15311,2,2,0.87879336,1,0,1168
1086,2,2,0.9935673,1,0,1168
5155,2,2,0.99413645,1,0,1168
15629,2,2,0.99340385,1,0,1168
19532,2,2,0.98479444,1,0,1168
20783,2,2,0.99068964,1,0,1168
21193,2,2,0.99448746,1,0,1168
8152,2,2,0.9342704,1,0,1168
2438,2,2,0.994915,1,0,1168
18297,2,2,0.6611245,1,0,1168
11252,2,2,0.9922421,1,0,1168
21591,2,2,0.98090786,1,0,1168
1333,2,9,0.96600616,0,0,1168
2512,2,2,0.99490803,1,0,1168
21809,2,2,0.9933763,1,0,1168
2387,2,2,0.9929817,1,0,1168
17487,2,2,0.9909775,1,0,1168
10843,2,2,0.9932682,1,0,1168
2728,9,9,0.9637294,1,0,1168
21406,9,3,0.4728814,0,0,1168
11847,9,9,0.91911304,1,0,1168
15059,9,4,0.61087346,0,0,1168
2159,9,9,0.99076754,1,0,1168
4955,9,9,0.9200092,1,0,1168
20383,9,9,0.9774355,1,0,1168
7161,9,9,0.93407196,1,0,1168
8481,9,9,0.9782502,1,0,1168
898,9,9,0.98956364,1,0,1168
17290,9,9,0.9882769,1,0,1168
4038,9,9,0.96936595,1,0,1168
13219,9,9,0.97093034,1,0,1168
17722,9,9,0.9696097,1,0,1168
14153,9,9,0.96922475,1,0,1168
21649,9,9,0.9795074,1,0,1168
15768,9,9,0.9889465,1,0,1168
20442,9,9,0.9851295,1,0,1168
10201,0,4,0.8363444,0,0,1168
6273,0,0,0.99097025,1,0,1168
21997,0,0,0.6353105,1,0,1168
20496,0,0,0.98988473,1,0,1168
5732,0,0,0.6602313,1,0,1168
4646,0,0,0.78445685,1,0,1168
19126,0,0,0.40202197,1,0,1168
4889,0,0,0.8787614,1,0,1168
4918,0,0,0.95290744,1,0,1168
2738,0,2,0.54999256,0,0,1168
14249,0,0,0.9897048,1,0,1168
15856,0,0,0.98802674,1,0,1168
703,0,0,0.8961213,1,0,1168
5634,0,3,0.68988717,0,0,1168
15722,0,10,0.60964394,0,0,1168
10561,0,0,0.97306144,1,0,1168
2099,0,0,0.9622979,1,0,1168
7309,0,3,0.8799068,0,0,1168
19044,0,0,0.8397578,1,0,1168
2606,0,0,0.99365896,1,0,1168
7408,0,0,0.992987,1,0,1168
4105,0,0,0.69789785,1,0,1168
17491,0,10,0.9515995,0,0,1168
3382,0,0,0.88740927,1,0,1168
5818,0,0,0.5762812,1,0,1168
4950,1,1,0.9934262,1,0,1168
12173,1,1,0.99466693,1,0,1168
7645,1,1,0.99303037,1,0,1168
4023,1,1,0.988309,1,0,1168
11140,1,1,0.99468744,1,0,1168
11951,1,1,0.99494755,1,0,1168
4803,1,0,0.919048,0,0,1168
12666,1,1,0.990666,1,0,1168
14289,1,1,0.9112454,1,0,1168
3724,1,1,0.99518615,1,0,1168
5668,1,1,0.9953831,1,0,1168
1206,1,1,0.93927807,1,0,1168
4468,1,1,0.99248475,1,0,1168
1441,1,1,0.99037325,1,0,1168
19667,1,1,0.99288565,1,0,1168
4536,1,1,0.99450606,1,0,1168
5247,1,1,0.9355437,1,0,1168
779,1,1,0.97212154,1,0,1168
6732,1,1,0.9792032,1,0,1168
15065,1,1,0.9941736,1,0,1168
10570,1,1,0.991523,1,0,1168
20008,1,1,0.9936533,1,0,1168
19720,1,1,0.99281055,1,0,1168
16532,1,1,0.9840268,1,0,1168
18207,1,1,0.99453235,1,0,1168
9738,1,1,0.9954698,1,0,1168
5015,1,10,0.9723309,0,0,1168
8968,1,1,0.9914512,1,0,1168
198,1,1,0.9947844,1,0,1168
6292,1,1,0.9941257,1,0,1168
8648,1,1,0.99551433,1,0,1168
21324,1,1,0.99100894,1,0,1168
8414,1,1,0.9940999,1,0,1168
2730,1,1,0.97351676,1,0,1168
4570,1,1,0.99020714,1,0,1168
9901,4,4,0.9858671,1,1,1168
20183,4,4,0.9907178,1,1,1168
18356,4,4,0.78679335,1,1,1168
1147,4,4,0.99030054,1,1,1168
17115,4,4,0.98989606,1,1,1168
16274,4,0,0.40724835,0,1,1168
13979,4,4,0.9921233,1,1,1168
2794,4,4,0.98963445,1,1,1168
3078,4,4,0.983267,1,1,1168
18499,4,4,0.7908091,1,1,1168
17233,4,4,0.9706007,1,1,1168
16345,4,4,0.97995216,1,1,1168
15314,4,8,0.93144256,0,1,1168
12602,4,4,0.948203,1,1,1168
19048,4,4,0.9848423,1,1,1168
18982,4,4,0.98539865,1,1,1168
8560,4,4,0.9484914,1,1,1168
15052,4,4,0.8382037,1,1,1168
5965,4,7,0.71480167,0,1,1168
19658,4,4,0.555458,1,1,1168
347,4,4,0.98284286,1,1,1168
12365,4,0,0.6650745,0,1,1168
2748,4,4,0.9679083,1,1,1168
3966,4,4,0.99104017,1,1,1168
7239,4,4,0.99179626,1,1,1168
10061,4,4,0.9798006,1,1,1168
15734,4,4,0.987105,1,1,1168
5445,4,4,0.9859838,1,1,1168
9439,4,4,0.9919477,1,1,1168
20423,4,4,0.71789056,1,1,1168
13754,4,4,0.99160236,1,1,1168
6448,4,8,0.6785339,0,1,1168
775,6,6,0.9973877,1,1,1168
9117,6,6,0.9967169,1,1,1168
17169,6,6,0.9966538,1,1,1168
1857,6,6,0.9763707,1,1,1168
14327,6,6,0.9965442,1,1,1168
4643,6,6,0.9969476,1,1,1168
12357,6,6,0.99747306,1,1,1168
3221,6,6,0.99715674,1,1,1168
4952,6,10,0.56436753,0,1,1168
9052,6,6,0.9973949,1,1,1168
6822,6,6,0.9968231,1,1,1168
10541,6,6,0.99735403,1,1,1168
2106,6,1,0.30145115,0,1,1168
5990,6,6,0.997184,1,1,1168
21644,6,6,0.9970798,1,1,1168
19362,6,6,0.9966402,1,1,1168
14327,6,6,0.9965442,1,1,1168
1829,6,3,0.9047959,0,1,1168
2000,6,6,0.979855,1,1,1168
9513,6,6,0.99747026,1,1,1168
17619,6,6,0.99739575,1,1,1168
1234,6,6,0.9974152,1,1,1168
1836,6,1,0.8193042,0,1,1168
15114,6,6,0.9963355,1,1,1168
4894,6,6,0.9973544,1,1,1168
7698,6,6,0.68104017,1,1,1168
1942,6,6,0.9953738,1,1,1168
18415,6,1,0.4902162,0,1,1168
13015,6,6,0.9963295,1,1,1168
16320,6,0,0.945746,0,1,1168
323,6,6,0.995992,1,1,1168
7770,6,6,0.997166,1,1,1168
21372,6,6,0.9974722,1,1,1168
20797,6,6,0.99736756,1,1,1168
10173,6,6,0.5568563,1,1,1168
12854,6,6,0.99730396,1,1,1168
17999,6,6,0.99725646,1,1,1168
7633,6,6,0.9973667,1,1,1168
14386,6,6,0.9951113,1,1,1168
8546,6,6,0.9973431,1,1,1168
13133,6,3,0.36271468,0,1,1168
15431,6,6,0.9973443,1,1,1168
734,6,6,0.9973907,1,1,1168
9878,6,6,0.9973115,1,1,1168
12690,6,6,0.99739814,1,1,1168
14415,6,6,0.9974304,1,1,1168
10374,6,6,0.99737215,1,1,1168
5869,6,6,0.9973176,1,1,1168
1937,6,6,0.9973002,1,1,1168
4553,6,6,0.99663854,1,1,1168
17736,6,6,0.99563146,1,1,1168
13241,6,0,0.97658646,0,1,1168
19003,6,4,0.73189884,0,1,1168
7127,6,6,0.9974445,1,1,1168
2741,6,6,0.99709153,1,1,1168
18376,6,6,0.9973266,1,1,1168
14949,6,6,0.9974693,1,1,1168
18644,6,6,0.9927321,1,1,1168
960,6,7,0.38616544,0,1,1168
7254,6,6,0.9969951,1,1,1168
7693,6,6,0.997471,1,1,1168
1763,6,6,0.996974,1,1,1168
19049,6,6,0.9943486,1,1,1168
8381,6,6,0.99740535,1,1,1168
20584,6,6,0.99547523,1,1,1168
3020,6,6,0.99736893,1,1,1168
1901,6,6,0.99694794,1,1,1168
19891,6,6,0.99716896,1,1,1168
5351,6,6,0.99746025,1,1,1168
16732,6,6,0.9973882,1,1,1168
16507,6,6,0.99745816,1,1,1168
4874,6,6,0.99742705,1,1,1168
11322,6,6,0.99654096,1,1,1168
12486,6,6,0.9969273,1,1,1168
5742,6,6,0.9972051,1,1,1168
6618,6,6,0.99746525,1,1,1168
11667,6,6,0.99735653,1,1,1168
17991,6,6,0.9970003,1,1,1168
19414,6,6,0.9965134,1,1,1168
21894,6,6,0.99735487,1,1,1168
8214,6,6,0.83223015,1,1,1168
14229,6,6,0.9974483,1,1,1168
3936,6,6,0.9958054,1,1,1168
3608,6,6,0.9974528,1,1,1168
960,6,7,0.38616544,0,1,1168
3613,6,6,0.9974275,1,1,1168
11091,6,6,0.9972414,1,1,1168
12517,6,6,0.99739045,1,1,1168
5774,6,6,0.9971855,1,1,1168
14905,6,6,0.99737394,1,1,1168
14369,6,6,0.99397767,1,1,1168
20902,6,5,0.7136975,0,1,1168
5785,6,6,0.99579203,1,1,1168
6510,6,6,0.9973864,1,1,1168
13241,6,0,0.97658646,0,1,1168
4873,6,6,0.99745816,1,1,1168
6844,6,6,0.9965628,1,1,1168
14197,6,6,0.9973036,1,1,1168
19303,6,6,0.99731195,1,1,1168
13395,6,8,0.3086083,0,1,1168
18774,6,1,0.9917498,0,1,1168
12364,6,6,0.9974124,1,1,1168
12048,6,6,0.9968959,1,1,1168
15732,6,6,0.99712604,1,1,1168
11325,6,6,0.9974475,1,1,1168
11923,6,6,0.8739205,1,1,1168
3121,6,6,0.9971871,1,1,1168
711,6,6,0.9974675,1,1,1168
17149,6,6,0.9966114,1,1,1168
6100,6,6,0.99743134,1,1,1168
21437,6,6,0.99665016,1,1,1168
19339,6,1,0.9837392,0,1,1168
1958,6,6,0.98826724,1,1,1168
15170,6,6,0.99670887,1,1,1168
18130,6,6,0.99060273,1,1,1168
15780,6,6,0.9975223,1,1,1168
16169,6,6,0.9973978,1,1,1168
10931,6,6,0.99691534,1,1,1168
9639,10,10,0.96844226,1,0,1169
1615,10,10,0.9598635,1,0,1169
20720,10,10,0.99664825,1,0,1169
20995,10,10,0.9967319,1,0,1169
2798,10,10,0.9959126,1,0,1169
5322,10,10,0.99489176,1,0,1169
2737,10,10,0.9950605,1,0,1169
16735,10,10,0.9924386,1,0,1169
982,10,10,0.99673635,1,0,1169
5141,10,10,0.9957209,1,0,1169
4366,10,10,0.98706377,1,0,1169
14606,10,10,0.97991335,1,0,1169
17972,10,10,0.9950003,1,0,1169
4169,10,10,0.9965017,1,0,1169
12605,10,10,0.8684786,1,0,1169
18601,10,10,0.9962006,1,0,1169
9389,10,2,0.5364347,0,0,1169
2539,10,10,0.9967636,1,0,1169
11255,10,10,0.99388874,1,0,1169
15912,10,10,0.99350077,1,0,1169
19370,10,10,0.99457514,1,0,1169
5449,10,10,0.99622524,1,0,1169
18034,10,3,0.7146811,0,0,1169
7420,10,10,0.9958482,1,0,1169
17003,10,10,0.9891642,1,0,1169
14104,10,10,0.9955693,1,0,1169
4201,10,10,0.99581367,1,0,1169
16089,10,10,0.5709971,1,0,1169
14863,10,10,0.98833174,1,0,1169
19074,10,10,0.99564123,1,0,1169
6999,10,10,0.99627376,1,0,1169
2332,10,10,0.99176145,1,0,1169
10597,10,10,0.9890371,1,0,1169
19993,10,10,0.9958528,1,0,1169
2986,10,10,0.9964683,1,0,1169
5992,10,10,0.99498415,1,0,1169
11100,10,10,0.9962368,1,0,1169
18608,10,10,0.99563867,1,0,1169
20842,10,10,0.9915953,1,0,1169
16101,0,0,0.6972383,1,0,1169
17469,0,0,0.948442,1,0,1169
17119,0,0,0.64767694,1,0,1169
19483,0,0,0.86289716,1,0,1169
6058,0,0,0.9879517,1,0,1169
18648,0,0,0.825567,1,0,1169
15257,0,0,0.94021094,1,0,1169
13234,0,0,0.55992156,1,0,1169
2602,0,0,0.93232685,1,0,1169
18860,0,0,0.9928294,1,0,1169
20744,0,0,0.98169637,1,0,1169
15919,0,0,0.96149707,1,0,1169
6055,0,0,0.96739143,1,0,1169
18417,0,0,0.74764895,1,0,1169
21545,0,9,0.4563272,0,0,1169
6091,0,0,0.945611,1,0,1169
11452,0,0,0.7759477,1,0,1169
1404,0,0,0.9932174,1,0,1169
18807,0,0,0.9866665,1,0,1169
21431,0,0,0.9865263,1,0,1169
10746,0,0,0.9863361,1,0,1169
16719,9,9,0.9838912,1,0,1169
20833,9,9,0.9860014,1,0,1169
19349,9,9,0.98664886,1,0,1169
1622,9,9,0.98915464,1,0,1169
14575,9,9,0.98767704,1,0,1169
6429,9,9,0.96805644,1,0,1169
8106,9,9,0.9628109,1,0,1169
14786,9,9,0.978963,1,0,1169
10650,9,9,0.43746498,1,0,1169
104,9,9,0.9884968,1,0,1169
16016,9,9,0.991025,1,0,1169
20442,9,9,0.9851295,1,0,1169
13995,9,7,0.8446833,0,0,1169
16759,9,9,0.9785517,1,0,1169
625,9,9,0.9588084,1,0,1169
1707,9,9,0.98212093,1,0,1169
14996,9,2,0.63734764,0,0,1169
20905,9,9,0.9795283,1,0,1169
9527,9,9,0.9913803,1,0,1169
2028,9,3,0.8103217,0,0,1169
18066,9,9,0.8584655,1,0,1169
7342,9,9,0.98579794,1,0,1169
18941,9,9,0.987189,1,0,1169
17499,9,9,0.9895772,1,0,1169
15270,9,9,0.9906888,1,0,1169
1298,4,4,0.99217165,1,0,1169
8354,4,4,0.9926427,1,0,1169
674,4,4,0.93999875,1,0,1169
16769,4,4,0.8748614,1,0,1169
17484,4,4,0.96917367,1,0,1169
20875,4,4,0.98318523,1,0,1169
7497,4,4,0.9898678,1,0,1169
4157,4,0,0.57456243,0,0,1169
16676,4,4,0.9856228,1,0,1169
17796,4,4,0.48330835,1,0,1169
21448,4,4,0.936454,1,0,1169
1030,4,4,0.99084175,1,0,1169
66,4,4,0.8870599,1,0,1169
5198,4,4,0.99221087,1,0,1169
3399,4,4,0.99336654,1,0,1169
19627,4,4,0.99071246,1,0,1169
4850,4,3,0.6542846,0,0,1169
1448,4,9,0.9397683,0,0,1169
4821,4,4,0.9520912,1,0,1169
2336,7,7,0.8270541,1,0,1169
5318,7,7,0.80332494,1,0,1169
5090,7,7,0.98379284,1,0,1169
2462,7,7,0.6659882,1,0,1169
12318,7,4,0.98747826,0,0,1169
19683,7,0,0.6321095,0,0,1169
12434,7,0,0.6239922,0,0,1169
8097,7,0,0.7289069,0,0,1169
10141,7,7,0.98930615,1,0,1169
18571,7,7,0.9603005,1,0,1169
20666,7,7,0.68668574,1,0,1169
11052,7,7,0.98939896,1,0,1169
1616,7,7,0.7618934,1,0,1169
15794,7,7,0.9854358,1,0,1169
20053,7,7,0.9933429,1,0,1169
8601,7,0,0.97872555,0,0,1169
438,7,7,0.57346916,1,0,1169
21588,7,7,0.99108535,1,0,1169
1346,7,7,0.97941864,1,0,1169
16593,7,7,0.55616355,1,0,1169
1950,7,7,0.9928935,1,0,1169
8747,7,7,0.989167,1,0,1169
18037,8,8,0.9929817,1,0,1169
1914,8,8,0.98870814,1,0,1169
11880,8,8,0.9931931,1,0,1169
161,8,8,0.9851302,1,0,1169
12272,8,8,0.9542504,1,0,1169
3968,8,8,0.90638554,1,0,1169
10544,8,8,0.9881621,1,0,1169
5296,8,8,0.9798507,1,0,1169
11715,8,8,0.9898413,1,0,1169
18885,8,8,0.96031433,1,0,1169
2253,8,8,0.99042344,1,0,1169
13911,8,8,0.99250835,1,0,1169
19524,8,8,0.9882218,1,0,1169
19110,8,8,0.9875731,1,0,1169
12797,8,8,0.99200284,1,0,1169
12491,8,8,0.9510682,1,0,1169
9452,8,8,0.9945656,1,0,1169
20379,8,8,0.99265975,1,0,1169
10592,8,8,0.82440054,1,0,1169
11289,8,8,0.9952886,1,0,1169
21451,8,8,0.9368071,1,0,1169
18810,8,8,0.9582707,1,0,1169
15581,8,8,0.9780085,1,0,1169
19011,8,8,0.9906933,1,0,1169
16498,10,10,0.8425991,1,1,1169
21570,10,10,0.98152417,1,1,1169
20747,10,10,0.9928846,1,1,1169
8093,10,3,0.9238618,0,1,1169
3786,10,10,0.99531555,1,1,1169
17453,10,10,0.99630827,1,1,1169
19957,10,10,0.9963463,1,1,1169
621,10,10,0.9964659,1,1,1169
19785,10,10,0.9960829,1,1,1169
7094,10,10,0.99542063,1,1,1169
19509,10,10,0.90825313,1,1,1169
21470,10,10,0.99334186,1,1,1169
12967,10,10,0.99225616,1,1,1169
1271,10,10,0.9917521,1,1,1169
2726,10,10,0.99458015,1,1,1169
21869,10,10,0.9964354,1,1,1169
14942,10,10,0.93339944,1,1,1169
8104,10,10,0.9953471,1,1,1169
16576,10,10,0.9961681,1,1,1169
11148,10,10,0.996581,1,1,1169
937,10,10,0.9953219,1,1,1169
19724,10,10,0.99619484,1,1,1169
18601,10,10,0.9962006,1,1,1169
6081,10,10,0.9826392,1,1,1169
16313,10,10,0.9784323,1,1,1169
19794,10,10,0.9940473,1,1,1169
2867,10,10,0.9932852,1,1,1169
5546,10,10,0.99571097,1,1,1169
6902,10,10,0.99554884,1,1,1169
4542,10,10,0.9857787,1,1,1169
14934,10,10,0.9952024,1,1,1169
22005,10,10,0.9956169,1,1,1169
100,10,10,0.9866324,1,1,1169
3122,10,10,0.9966544,1,1,1169
15020,10,10,0.99045616,1,1,1169
19756,10,10,0.96627855,1,1,1169
10613,10,10,0.9963084,1,1,1169
6902,10,10,0.99554884,1,1,1169
15848,10,10,0.58587915,1,1,1169
3543,10,10,0.99487174,1,1,1169
20634,10,10,0.97696984,1,1,1169
15589,6,6,0.9971981,1,1,1169
21788,6,6,0.9971765,1,1,1169
3918,6,6,0.99559814,1,1,1169
17947,6,6,0.9973717,1,1,1169
2234,6,6,0.9971089,1,1,1169
8664,6,6,0.99650264,1,1,1169
55,6,6,0.9954587,1,1,1169
4322,6,6,0.99722517,1,1,1169
14585,6,6,0.996229,1,1,1169
7487,6,6,0.8068387,1,1,1169
19428,6,6,0.9951651,1,1,1169
7055,6,6,0.99628973,1,1,1169
12472,6,0,0.74944335,0,1,1169
18542,6,6,0.9900147,1,1,1169
18384,6,2,0.9545531,0,1,1169
7033,6,5,0.97269845,0,1,1169
20947,6,6,0.9971318,1,1,1169
13095,6,6,0.9973922,1,1,1169
10066,6,6,0.99673355,1,1,1169
19428,6,6,0.9951651,1,1,1169
18294,6,6,0.9962972,1,1,1169
13788,6,6,0.99747854,1,1,1169
2350,6,6,0.99743134,1,1,1169
20967,6,6,0.8208959,1,1,1169
9229,6,6,0.9450895,1,1,1169
680,6,6,0.9972097,1,1,1169
13121,6,6,0.9973406,1,1,1169
20967,6,6,0.8208959,1,1,1169
6437,6,3,0.5646099,0,1,1169
20731,6,6,0.9972988,1,1,1169
5029,6,6,0.99746907,1,1,1169
11321,6,6,0.99737895,1,1,1169
2634,6,0,0.5426408,0,1,1169
19021,6,6,0.997223,1,1,1169
9520,6,6,0.99708563,1,1,1169
20213,5,5,0.97877103,1,1,1169
8707,5,5,0.99618185,1,1,1169
20201,5,1,0.794629,0,1,1169
2484,5,5,0.99631315,1,1,1169
14604,5,5,0.9713936,1,1,1169
4971,5,5,0.9962134,1,1,1169
19801,5,5,0.99604553,1,1,1169
8084,5,5,0.99716896,1,1,1169
4012,5,5,0.9968321,1,1,1169
17935,5,5,0.9966377,1,1,1169
11933,5,5,0.99566394,1,1,1169
8551,5,5,0.99178,1,1,1169
19828,5,5,0.9950813,1,1,1169
18369,5,5,0.9934655,1,1,1169
22003,5,5,0.9893504,1,1,1169
20808,5,5,0.9961349,1,1,1169
18695,5,4,0.5527012,0,1,1169
18888,5,5,0.9959245,1,1,1169
769,5,5,0.9964729,1,1,1169
12163,5,10,0.6784642,0,1,1169
21993,5,5,0.99394155,1,1,1169
11640,5,5,0.9960521,1,1,1169
17021,5,5,0.9961528,1,1,1169
14343,5,5,0.903069,1,1,1169
21196,5,5,0.9965473,1,1,1169
558,5,5,0.99665785,1,1,1169
15621,5,5,0.9921291,1,1,1169
7468,5,5,0.9958436,1,1,1169
2785,5,5,0.9959643,1,1,1169
15615,5,5,0.9967186,1,1,1169
17709,5,5,0.9963536,1,1,1169
7035,5,5,0.9965121,1,1,1169
11190,5,5,0.99640995,1,1,1169
9635,5,5,0.9931213,1,1,1169
6983,5,5,0.99287885,1,1,1169
9391,5,5,0.9967675,1,1,1169
973,5,5,0.9959675,1,1,1169
20198,5,5,0.9968755,1,1,1169
4292,5,5,0.9968809,1,1,1169
15601,7,7,0.9910721,1,1,1169
3910,7,7,0.9928812,1,1,1169
2556,7,10,0.67627895,0,1,1169
219,7,7,0.9862927,1,1,1169
14754,7,7,0.99349123,1,1,1169
11045,7,6,0.88747215,0,1,1169
2346,7,7,0.9671398,1,1,1169
4276,7,4,0.8356388,0,1,1169
18981,7,7,0.9919342,1,1,1169
7746,7,7,0.99314994,1,1,1169
12916,7,7,0.99233013,1,1,1169
16199,7,7,0.98602366,1,1,1169
14254,7,7,0.6492031,1,1,1169
3950,7,7,0.99014306,1,1,1169
