seller_id,regime,n_stores,n_items_target,n_items_actual,method,eta,tilt,gt_segment,seller_accuracy
900,cross,5,100,100,A_real,0.0,hard,3,0.77
901,cross,5,100,100,A_real,0.0,easy,8,0.88
902,cross,5,100,100,A_real,0.0,neutral,0,0.84
903,cross,5,100,100,A_real,0.0,hard,7,0.9
904,cross,5,100,100,A_real,0.0,easy,8,0.79
905,cross,5,100,100,A_real,0.0,neutral,5,0.94
906,cross,5,100,100,A_real,0.0,hard,3,0.81
907,cross,5,100,100,A_real,0.0,easy,8,0.9
908,cross,5,100,100,A_real,0.0,neutral,6,0.88
909,cross,5,100,100,A_real,0.0,hard,7,0.89
910,cross,5,100,100,A_real,0.0,easy,1,0.86
911,cross,5,100,100,A_real,0.0,neutral,8,0.84
912,cross,5,100,100,A_real,0.0,hard,3,0.8
913,cross,5,100,100,A_real,0.0,easy,6,0.86
914,cross,5,100,100,A_real,0.0,neutral,0,0.91
915,cross,5,100,100,A_real,0.0,hard,9,0.89
916,cross,5,100,100,A_real,0.0,easy,1,0.89
917,cross,5,100,100,A_real,0.0,neutral,2,0.88
918,cross,5,100,100,A_real,0.0,hard,9,0.85
919,cross,5,100,100,A_real,0.0,easy,5,0.87
920,cross,5,300,300,A_real,0.0,easy,6,0.83
921,cross,5,300,300,A_real,0.0,neutral,3,0.8066666666666666
922,cross,5,300,300,A_real,0.0,hard,0,0.85
923,cross,5,300,300,A_real,0.0,easy,1,0.9133333333333333
924,cross,5,300,300,A_real,0.0,neutral,9,0.8733333333333333
925,cross,5,300,300,A_real,0.0,hard,9,0.87
926,cross,5,300,300,A_real,0.0,easy,1,0.9333333333333333
927,cross,5,300,300,A_real,0.0,neutral,7,0.8666666666666667
928,cross,5,300,300,A_real,0.0,hard,0,0.8466666666666667
929,cross,5,300,300,A_real,0.0,easy,5,0.9266666666666666
930,cross,5,300,300,A_real,0.0,neutral,5,0.9066666666666666
931,cross,5,300,300,A_real,0.0,hard,0,0.9
932,cross,5,300,300,A_real,0.0,easy,1,0.92
933,cross,5,300,300,A_real,0.0,neutral,7,0.8533333333333334
934,cross,5,300,300,A_real,0.0,hard,0,0.8233333333333334
935,cross,5,300,300,A_real,0.0,easy,2,0.8966666666666666
936,cross,5,300,300,A_real,0.0,neutral,3,0.7833333333333333
937,cross,5,300,300,A_real,0.0,hard,4,0.8666666666666667
938,cross,5,300,300,A_real,0.0,easy,5,0.8733333333333333
939,cross,5,300,300,A_real,0.0,neutral,8,0.9133333333333333
940,cross,5,300,300,A_real,0.0,hard,4,0.84
941,cross,5,300,300,A_real,0.0,easy,10,0.8833333333333333
942,cross,5,300,300,A_real,0.0,neutral,8,0.8966666666666666
943,cross,5,300,300,A_real,0.0,hard,3,0.7766666666666666
944,cross,5,300,300,A_real,0.0,easy,2,0.86
945,cross,5,300,300,A_real,0.0,neutral,3,0.7933333333333333
946,cross,5,300,300,A_real,0.0,hard,7,0.9
947,cross,5,300,300,A_real,0.0,easy,1,0.93
948,cross,5,300,300,A_real,0.0,neutral,3,0.84
949,cross,5,300,300,A_real,0.0,hard,9,0.87
950,cross,5,300,300,A_real,0.0,easy,1,0.92
951,cross,5,300,300,A_real,0.0,neutral,10,0.9066666666666666
952,cross,5,300,300,A_real,0.0,hard,4,0.8566666666666667
953,cross,5,300,300,A_real,0.0,easy,1,0.9066666666666666
954,cross,5,300,300,A_real,0.0,neutral,6,0.84
955,cross,5,300,300,A_real,0.0,hard,9,0.8733333333333333
956,cross,5,300,300,A_real,0.0,easy,2,0.85
957,cross,5,300,300,A_real,0.0,neutral,8,0.9
958,cross,5,300,300,A_real,0.0,hard,4,0.84
959,cross,5,300,300,A_real,0.0,easy,5,0.9333333333333333
960,diversified,1,30,30,A_real,0.0,easy,10,0.9333333333333333
961,diversified,1,30,30,A_real,0.0,neutral,2,0.9
962,diversified,1,30,30,A_real,0.0,hard,0,0.8666666666666667
963,diversified,1,30,30,A_real,0.0,easy,6,0.7
964,diversified,1,30,30,A_real,0.0,neutral,4,0.8
965,diversified,1,30,30,A_real,0.0,hard,0,0.8
966,diversified,1,30,30,A_real,0.0,easy,1,0.8666666666666667
967,diversified,1,30,30,A_real,0.0,neutral,2,0.9333333333333333
968,diversified,1,30,30,A_real,0.0,hard,9,0.8333333333333334
969,diversified,1,30,30,A_real,0.0,easy,5,0.8666666666666667
970,diversified,1,30,30,A_real,0.0,neutral,0,0.9
971,diversified,1,30,30,A_real,0.0,hard,0,0.8333333333333334
972,diversified,1,30,30,A_real,0.0,easy,1,0.9
973,diversified,1,30,30,A_real,0.0,neutral,0,0.9333333333333333
974,diversified,1,30,30,A_real,0.0,hard,0,0.9
975,diversified,1,30,30,A_real,0.0,easy,2,0.8666666666666667
976,diversified,1,30,30,A_real,0.0,neutral,4,0.8666666666666667
977,diversified,1,30,30,A_real,0.0,hard,4,0.9
978,diversified,1,30,30,A_real,0.0,easy,6,0.8666666666666667
979,diversified,1,30,30,A_real,0.0,neutral,1,0.8666666666666667
980,diversified,1,30,30,A_real,0.0,hard,3,0.7333333333333333
981,diversified,1,30,30,A_real,0.0,easy,2,0.8333333333333334
982,diversified,1,30,30,A_real,0.0,neutral,0,0.9333333333333333
983,diversified,1,30,30,A_real,0.0,hard,0,0.9333333333333333
984,diversified,1,30,30,A_real,0.0,easy,8,0.7333333333333333
985,diversified,1,30,30,A_real,0.0,neutral,0,0.9333333333333333
986,diversified,1,30,30,A_real,0.0,hard,7,0.9666666666666667
987,diversified,1,30,30,A_real,0.0,easy,1,0.9333333333333333
988,diversified,1,30,30,A_real,0.0,neutral,10,0.9333333333333333
989,diversified,1,30,30,A_real,0.0,hard,7,0.8
990,diversified,1,30,30,A_real,0.0,easy,8,0.9666666666666667
991,diversified,1,30,30,A_real,0.0,neutral,3,0.9666666666666667
992,diversified,1,30,30,A_real,0.0,hard,3,0.8666666666666667
993,diversified,1,30,30,A_real,0.0,easy,10,0.8333333333333334
994,diversified,1,30,30,A_real,0.0,neutral,3,0.8666666666666667
995,diversified,1,30,30,A_real,0.0,hard,9,0.8333333333333334
996,diversified,1,30,30,A_real,0.0,easy,5,0.9666666666666667
997,diversified,1,30,30,A_real,0.0,neutral,1,0.9
998,diversified,1,30,30,A_real,0.0,hard,7,0.8666666666666667
999,diversified,1,30,30,A_real,0.0,easy,8,0.8333333333333334
1000,diversified,1,100,100,A_real,0.0,easy,6,0.82
1001,diversified,1,100,100,A_real,0.0,neutral,4,0.77
1002,diversified,1,100,100,A_real,0.0,hard,0,0.84
1003,diversified,1,100,100,A_real,0.0,easy,5,0.88
1004,diversified,1,100,100,A_real,0.0,neutral,4,0.91
1005,diversified,1,100,100,A_real,0.0,hard,0,0.6
1006,diversified,1,100,100,A_real,0.0,easy,8,0.86
1007,diversified,1,100,100,A_real,0.0,neutral,10,0.94
1008,diversified,1,100,100,A_real,0.0,hard,7,0.93
1009,diversified,1,100,100,A_real,0.0,easy,10,0.91
1010,diversified,1,100,100,A_real,0.0,neutral,6,0.83
1011,diversified,1,100,100,A_real,0.0,hard,9,0.96
1012,diversified,1,100,100,A_real,0.0,easy,10,0.89
1013,diversified,1,100,100,A_real,0.0,neutral,6,0.93
1014,diversified,1,100,100,A_real,0.0,hard,0,0.86
1015,diversified,1,100,100,A_real,0.0,easy,1,0.91
1016,diversified,1,100,100,A_real,0.0,neutral,9,0.92
1017,diversified,1,100,100,A_real,0.0,hard,3,0.92
1018,diversified,1,100,100,A_real,0.0,easy,6,0.8
1019,diversified,1,100,100,A_real,0.0,neutral,2,0.9
1020,diversified,1,100,100,A_real,0.0,hard,9,0.91
1021,diversified,1,100,100,A_real,0.0,easy,5,0.88
1022,diversified,1,100,100,A_real,0.0,neutral,10,0.87
1023,diversified,1,100,100,A_real,0.0,hard,3,0.88
1024,diversified,1,100,100,A_real,0.0,easy,5,0.92
1025,diversified,1,100,100,A_real,0.0,neutral,3,0.79
1026,diversified,1,100,100,A_real,0.0,hard,9,0.93
1027,diversified,1,100,100,A_real,0.0,easy,8,0.82
1028,diversified,1,100,100,A_real,0.0,neutral,6,0.83
1029,diversified,1,100,100,A_real,0.0,hard,0,0.91
1030,diversified,1,100,100,A_real,0.0,easy,10,0.88
1031,diversified,1,100,100,A_real,0.0,neutral,5,0.8
1032,diversified,1,100,100,A_real,0.0,hard,0,0.86
1033,diversified,1,100,100,A_real,0.0,easy,2,0.9
1034,diversified,1,100,100,A_real,0.0,neutral,4,0.82
1035,diversified,1,100,100,A_real,0.0,hard,3,0.91
1036,diversified,1,100,100,A_real,0.0,easy,6,0.86
1037,diversified,1,100,100,A_real,0.0,neutral,5,0.82
1038,diversified,1,100,100,A_real,0.0,hard,3,0.94
1039,diversified,1,100,100,A_real,0.0,easy,5,0.93
1040,diversified,1,300,300,A_real,0.0,easy,1,0.9233333333333333
1041,diversified,1,300,300,A_real,0.0,neutral,4,0.85
1042,diversified,1,300,300,A_real,0.0,hard,7,0.8866666666666667
1043,diversified,1,300,300,A_real,0.0,easy,8,0.7766666666666666
1044,diversified,1,300,300,A_real,0.0,neutral,2,0.8966666666666666
1045,diversified,1,300,300,A_real,0.0,hard,3,0.8666666666666667
1046,diversified,1,300,300,A_real,0.0,easy,1,0.8366666666666667
1047,diversified,1,300,300,A_real,0.0,neutral,5,0.8466666666666667
1048,diversified,1,300,300,A_real,0.0,hard,9,0.86
1049,diversified,1,300,300,A_real,0.0,easy,5,0.9033333333333333
1050,diversified,1,300,300,A_real,0.0,neutral,7,0.9233333333333333
1051,diversified,1,300,300,A_real,0.0,hard,9,0.8766666666666667
1052,diversified,1,300,300,A_real,0.0,easy,6,0.8966666666666666
1053,diversified,1,300,300,A_real,0.0,neutral,1,0.8266666666666667
1054,diversified,1,300,300,A_real,0.0,hard,3,0.8866666666666667
1055,diversified,1,300,300,A_real,0.0,easy,5,0.8533333333333334
1056,diversified,1,300,300,A_real,0.0,neutral,7,0.85
1057,diversified,1,300,300,A_real,0.0,hard,0,0.93
1058,diversified,1,300,300,A_real,0.0,easy,2,0.91
1059,diversified,1,300,300,A_real,0.0,neutral,0,0.8633333333333333
1060,diversified,1,300,300,A_real,0.0,hard,0,0.8766666666666667
1061,diversified,1,300,300,A_real,0.0,easy,1,0.86
1062,diversified,1,300,300,A_real,0.0,neutral,10,0.8733333333333333
1063,diversified,1,300,300,A_real,0.0,hard,0,0.8866666666666667
1064,diversified,1,300,300,A_real,0.0,easy,6,0.8133333333333334
1065,diversified,1,300,300,A_real,0.0,neutral,3,0.8566666666666667
1066,diversified,1,300,300,A_real,0.0,hard,0,0.8766666666666667
1067,diversified,1,300,300,A_real,0.0,easy,2,0.8666666666666667
1068,diversified,1,300,300,A_real,0.0,neutral,6,0.9466666666666667
1069,diversified,1,300,300,A_real,0.0,hard,7,0.85
1070,diversified,1,300,300,A_real,0.0,easy,5,0.9266666666666666
1071,diversified,1,300,300,A_real,0.0,neutral,4,0.85
1072,diversified,1,300,300,A_real,0.0,hard,7,0.8933333333333333
1073,diversified,1,300,300,A_real,0.0,easy,6,0.9
1074,diversified,1,300,300,A_real,0.0,neutral,3,0.8066666666666666
1075,diversified,1,300,300,A_real,0.0,hard,0,0.8633333333333333
1076,diversified,1,300,300,A_real,0.0,easy,8,0.8933333333333333
1077,diversified,1,300,300,A_real,0.0,neutral,4,0.9033333333333333
1078,diversified,1,300,300,A_real,0.0,hard,4,0.8633333333333333
1079,diversified,1,300,300,A_real,0.0,easy,10,0.8733333333333333
1080,diversified,2,30,30,A_real,0.0,easy,5,0.8666666666666667
1081,diversified,2,30,30,A_real,0.0,neutral,2,0.8333333333333334
1082,diversified,2,30,30,A_real,0.0,hard,3,0.9333333333333333
1083,diversified,2,30,30,A_real,0.0,easy,8,0.8
1084,diversified,2,30,30,A_real,0.0,neutral,5,0.8333333333333334
1085,diversified,2,30,30,A_real,0.0,hard,3,0.8333333333333334
1086,diversified,2,30,30,A_real,0.0,easy,1,0.9333333333333333
1087,diversified,2,30,30,A_real,0.0,neutral,5,0.9
1088,diversified,2,30,30,A_real,0.0,hard,3,0.8666666666666667
1089,diversified,2,30,30,A_real,0.0,easy,8,0.9333333333333333
1090,diversified,2,30,30,A_real,0.0,neutral,4,0.8
1091,diversified,2,30,30,A_real,0.0,hard,4,0.8333333333333334
1092,diversified,2,30,30,A_real,0.0,easy,10,0.8333333333333334
1093,diversified,2,30,30,A_real,0.0,neutral,4,0.7666666666666667
1094,diversified,2,30,30,A_real,0.0,hard,4,0.8
1095,diversified,2,30,30,A_real,0.0,easy,1,0.8666666666666667
1096,diversified,2,30,30,A_real,0.0,neutral,0,0.8666666666666667
1097,diversified,2,30,30,A_real,0.0,hard,0,0.8666666666666667
1098,diversified,2,30,30,A_real,0.0,easy,1,0.8
1099,diversified,2,30,30,A_real,0.0,neutral,8,0.9
1100,diversified,2,30,30,A_real,0.0,hard,7,0.8
1101,diversified,2,30,30,A_real,0.0,easy,1,0.9333333333333333
1102,diversified,2,30,30,A_real,0.0,neutral,0,0.8
1103,diversified,2,30,30,A_real,0.0,hard,7,0.9333333333333333
1104,diversified,2,30,30,A_real,0.0,easy,2,0.9
1105,diversified,2,30,30,A_real,0.0,neutral,7,0.9333333333333333
1106,diversified,2,30,30,A_real,0.0,hard,7,0.8333333333333334
1107,diversified,2,30,30,A_real,0.0,easy,5,0.8
1108,diversified,2,30,30,A_real,0.0,neutral,8,0.7666666666666667
1109,diversified,2,30,30,A_real,0.0,hard,4,0.8666666666666667
1110,diversified,2,30,30,A_real,0.0,easy,5,0.9666666666666667
1111,diversified,2,30,30,A_real,0.0,neutral,0,0.8333333333333334
1112,diversified,2,30,30,A_real,0.0,hard,4,0.9333333333333333
1113,diversified,2,30,30,A_real,0.0,easy,1,0.9
1114,diversified,2,30,30,A_real,0.0,neutral,8,0.8
1115,diversified,2,30,30,A_real,0.0,hard,3,0.9333333333333333
1116,diversified,2,30,30,A_real,0.0,easy,1,0.9333333333333333
1117,diversified,2,30,30,A_real,0.0,neutral,7,0.8333333333333334
1118,diversified,2,30,30,A_real,0.0,hard,7,0.9
1119,diversified,2,30,30,A_real,0.0,easy,10,0.9666666666666667
1120,diversified,2,100,100,A_real,0.0,easy,8,0.89
1121,diversified,2,100,100,A_real,0.0,neutral,10,0.91
1122,diversified,2,100,100,A_real,0.0,hard,3,0.89
1123,diversified,2,100,100,A_real,0.0,easy,6,0.88
1124,diversified,2,100,100,A_real,0.0,neutral,9,0.87
1125,diversified,2,100,100,A_real,0.0,hard,3,0.81
1126,diversified,2,100,100,A_real,0.0,easy,1,0.89
1127,diversified,2,100,100,A_real,0.0,neutral,1,0.89
1128,diversified,2,100,100,A_real,0.0,hard,0,0.88
1129,diversified,2,100,100,A_real,0.0,easy,1,0.93
1130,diversified,2,100,100,A_real,0.0,neutral,4,0.88
1131,diversified,2,100,100,A_real,0.0,hard,0,0.89
1132,diversified,2,100,100,A_real,0.0,easy,2,0.93
1133,diversified,2,100,100,A_real,0.0,neutral,2,0.88
1134,diversified,2,100,100,A_real,0.0,hard,3,0.85
1135,diversified,2,100,100,A_real,0.0,easy,10,0.92
1136,diversified,2,100,100,A_real,0.0,neutral,7,0.87
1137,diversified,2,100,100,A_real,0.0,hard,4,0.93
1138,diversified,2,100,100,A_real,0.0,easy,8,0.93
1139,diversified,2,100,100,A_real,0.0,neutral,5,0.98
1140,diversified,2,100,100,A_real,0.0,hard,3,0.89
1141,diversified,2,100,100,A_real,0.0,easy,8,0.85
1142,diversified,2,100,100,A_real,0.0,neutral,2,0.83
1143,diversified,2,100,100,A_real,0.0,hard,7,0.92
1144,diversified,2,100,100,A_real,0.0,easy,5,0.86
1145,diversified,2,100,100,A_real,0.0,neutral,3,0.81
1146,diversified,2,100,100,A_real,0.0,hard,7,0.89
1147,diversified,2,100,100,A_real,0.0,easy,6,0.83
1148,diversified,2,100,100,A_real,0.0,neutral,2,0.87
1149,diversified,2,100,100,A_real,0.0,hard,7,0.81
1150,diversified,2,100,100,A_real,0.0,easy,5,0.9
1151,diversified,2,100,100,A_real,0.0,neutral,10,0.83
1152,diversified,2,100,100,A_real,0.0,hard,4,0.92
1153,diversified,2,100,100,A_real,0.0,easy,5,0.89
1154,diversified,2,100,100,A_real,0.0,neutral,4,0.9
1155,diversified,2,100,100,A_real,0.0,hard,0,0.86
1156,diversified,2,100,100,A_real,0.0,easy,5,0.85
1157,diversified,2,100,100,A_real,0.0,neutral,8,0.8
1158,diversified,2,100,100,A_real,0.0,hard,0,0.9
1159,diversified,2,100,100,A_real,0.0,easy,5,0.89
1160,diversified,2,300,300,A_real,0.0,easy,1,0.93
1161,diversified,2,300,300,A_real,0.0,neutral,2,0.8666666666666667
1162,diversified,2,300,300,A_real,0.0,hard,7,0.85
1163,diversified,2,300,300,A_real,0.0,easy,6,0.8833333333333333
1164,diversified,2,300,300,A_real,0.0,neutral,8,0.8633333333333333
1165,diversified,2,300,300,A_real,0.0,hard,9,0.9066666666666666
1166,diversified,2,300,300,A_real,0.0,easy,10,0.88
1167,diversified,2,300,300,A_real,0.0,neutral,2,0.86
1168,diversified,2,300,300,A_real,0.0,hard,4,0.8633333333333333
1169,diversified,2,300,300,A_real,0.0,easy,10,0.9066666666666666
1170,diversified,2,300,300,A_real,0.0,neutral,5,0.88
1171,diversified,2,300,300,A_real,0.0,hard,7,0.91
1172,diversified,2,300,300,A_real,0.0,easy,6,0.9366666666666666
1173,diversified,2,300,300,A_real,0.0,neutral,6,0.8666666666666667
1174,diversified,2,300,300,A_real,0.0,hard,4,0.8766666666666667
1175,diversified,2,300,300,A_real,0.0,easy,5,0.85
1176,diversified,2,300,300,A_real,0.0,neutral,0,0.8866666666666667
1177,diversified,2,300,300,A_real,0.0,hard,9,0.8866666666666667
1178,diversified,2,300,300,A_real,0.0,easy,2,0.8966666666666666
1179,diversified,2,300,300,A_real,0.0,neutral,0,0.87
1180,diversified,2,300,300,A_real,0.0,hard,4,0.8933333333333333
1181,diversified,2,300,300,A_real,0.0,easy,2,0.8733333333333333
1182,diversified,2,300,300,A_real,0.0,neutral,4,0.85
1183,diversified,2,300,300,A_real,0.0,hard,0,0.84
1184,diversified,2,300,300,A_real,0.0,easy,6,0.89
1185,diversified,2,300,300,A_real,0.0,neutral,4,0.89
1186,diversified,2,300,300,A_real,0.0,hard,4,0.9066666666666666
1187,diversified,2,300,300,A_real,0.0,easy,5,0.93
1188,diversified,2,300,300,A_real,0.0,neutral,5,0.9
1189,diversified,2,300,300,A_real,0.0,hard,4,0.8966666666666666
1190,diversified,2,300,300,A_real,0.0,easy,5,0.9033333333333333
1191,diversified,2,300,300,A_real,0.0,neutral,1,0.8433333333333334
1192,diversified,2,300,300,A_real,0.0,hard,7,0.82
1193,diversified,2,300,300,A_real,0.0,easy,5,0.8333333333333334
1194,diversified,2,300,300,A_real,0.0,neutral,10,0.8866666666666667
1195,diversified,2,300,300,A_real,0.0,hard,9,0.8733333333333333
1196,diversified,2,300,300,A_real,0.0,easy,2,0.8766666666666667
1197,diversified,2,300,300,A_real,0.0,neutral,8,0.9033333333333333
1198,diversified,2,300,300,A_real,0.0,hard,3,0.8433333333333334
1199,diversified,2,300,300,A_real,0.0,easy,5,0.9133333333333333
1200,diversified,3,30,30,A_real,0.0,easy,8,0.7666666666666667
1201,diversified,3,30,30,A_real,0.0,neutral,8,1.0
1202,diversified,3,30,30,A_real,0.0,hard,7,0.7666666666666667
1203,diversified,3,30,30,A_real,0.0,easy,8,0.9
1204,diversified,3,30,30,A_real,0.0,neutral,10,0.9666666666666667
1205,diversified,3,30,30,A_real,0.0,hard,0,0.9666666666666667
1206,diversified,3,30,30,A_real,0.0,easy,1,0.8
1207,diversified,3,30,30,A_real,0.0,neutral,9,0.8
1208,diversified,3,30,30,A_real,0.0,hard,0,0.9333333333333333
1209,diversified,3,30,30,A_real,0.0,easy,5,0.9333333333333333
1210,diversified,3,30,30,A_real,0.0,neutral,3,0.8333333333333334
1211,diversified,3,30,30,A_real,0.0,hard,4,0.8666666666666667
1212,diversified,3,30,30,A_real,0.0,easy,5,0.9
1213,diversified,3,30,30,A_real,0.0,neutral,9,0.7333333333333333
1214,diversified,3,30,30,A_real,0.0,hard,4,0.9666666666666667
1215,diversified,3,30,30,A_real,0.0,easy,10,0.9
1216,diversified,3,30,30,A_real,0.0,neutral,7,0.8666666666666667
1217,diversified,3,30,30,A_real,0.0,hard,7,0.8333333333333334
1218,diversified,3,30,30,A_real,0.0,easy,6,0.8
1219,diversified,3,30,30,A_real,0.0,neutral,9,0.9
1220,diversified,3,30,30,A_real,0.0,hard,3,0.8
1221,diversified,3,30,30,A_real,0.0,easy,10,0.8333333333333334
1222,diversified,3,30,30,A_real,0.0,neutral,9,0.9
1223,diversified,3,30,30,A_real,0.0,hard,0,0.7666666666666667
1224,diversified,3,30,30,A_real,0.0,easy,2,0.8333333333333334
1225,diversified,3,30,30,A_real,0.0,neutral,1,0.9666666666666667
1226,diversified,3,30,30,A_real,0.0,hard,3,0.8
1227,diversified,3,30,30,A_real,0.0,easy,10,0.8333333333333334
1228,diversified,3,30,30,A_real,0.0,neutral,4,0.8666666666666667
1229,diversified,3,30,30,A_real,0.0,hard,3,0.8333333333333334
1230,diversified,3,30,30,A_real,0.0,easy,5,0.8333333333333334
1231,diversified,3,30,30,A_real,0.0,neutral,2,0.9333333333333333
1232,diversified,3,30,30,A_real,0.0,hard,3,0.8333333333333334
1233,diversified,3,30,30,A_real,0.0,easy,8,0.8666666666666667
1234,diversified,3,30,30,A_real,0.0,neutral,10,0.8666666666666667
1235,diversified,3,30,30,A_real,0.0,hard,0,0.8
1236,diversified,3,30,30,A_real,0.0,easy,5,0.9
1237,diversified,3,30,30,A_real,0.0,neutral,10,0.8666666666666667
1238,diversified,3,30,30,A_real,0.0,hard,4,0.9
1239,diversified,3,30,30,A_real,0.0,easy,6,0.9
1240,diversified,3,100,99,A_real,0.0,easy,10,0.8686868686868687
1241,diversified,3,100,99,A_real,0.0,neutral,5,0.8585858585858586
1242,diversified,3,100,99,A_real,0.0,hard,0,0.9191919191919192
1243,diversified,3,100,99,A_real,0.0,easy,2,0.898989898989899
1244,diversified,3,100,99,A_real,0.0,neutral,0,0.9292929292929293
1245,diversified,3,100,99,A_real,0.0,hard,9,0.797979797979798
1246,diversified,3,100,99,A_real,0.0,easy,6,0.8787878787878788
1247,diversified,3,100,99,A_real,0.0,neutral,1,0.8686868686868687
1248,diversified,3,100,99,A_real,0.0,hard,9,0.8282828282828283
1249,diversified,3,100,99,A_real,0.0,easy,2,0.898989898989899
1250,diversified,3,100,99,A_real,0.0,neutral,0,0.8181818181818182
1251,diversified,3,100,99,A_real,0.0,hard,9,0.898989898989899
1252,diversified,3,100,99,A_real,0.0,easy,6,0.9595959595959596
1253,diversified,3,100,99,A_real,0.0,neutral,5,0.9090909090909091
1254,diversified,3,100,99,A_real,0.0,hard,9,0.8484848484848485
1255,diversified,3,100,99,A_real,0.0,easy,10,0.8585858585858586
1256,diversified,3,100,99,A_real,0.0,neutral,4,0.8686868686868687
1257,diversified,3,100,99,A_real,0.0,hard,7,0.9191919191919192
1258,diversified,3,100,99,A_real,0.0,easy,5,0.9191919191919192
1259,diversified,3,100,99,A_real,0.0,neutral,0,0.9090909090909091
1260,diversified,3,100,99,A_real,0.0,hard,3,0.9191919191919192
1261,diversified,3,100,99,A_real,0.0,easy,8,0.8787878787878788
1262,diversified,3,100,99,A_real,0.0,neutral,8,0.8686868686868687
1263,diversified,3,100,99,A_real,0.0,hard,3,0.8585858585858586
1264,diversified,3,100,99,A_real,0.0,easy,1,0.9090909090909091
1265,diversified,3,100,99,A_real,0.0,neutral,7,0.8282828282828283
1266,diversified,3,100,99,A_real,0.0,hard,3,0.9393939393939394
1267,diversified,3,100,99,A_real,0.0,easy,5,0.8585858585858586
1268,diversified,3,100,99,A_real,0.0,neutral,7,0.8888888888888888
1269,diversified,3,100,99,A_real,0.0,hard,7,0.8585858585858586
1270,diversified,3,100,99,A_real,0.0,easy,5,0.8686868686868687
1271,diversified,3,100,99,A_real,0.0,neutral,0,0.898989898989899
1272,diversified,3,100,99,A_real,0.0,hard,4,0.8787878787878788
1273,diversified,3,100,99,A_real,0.0,easy,2,0.8787878787878788
1274,diversified,3,100,99,A_real,0.0,neutral,1,0.8383838383838383
1275,diversified,3,100,99,A_real,0.0,hard,9,0.8484848484848485
1276,diversified,3,100,99,A_real,0.0,easy,8,0.9090909090909091
1277,diversified,3,100,99,A_real,0.0,neutral,2,0.9393939393939394
1278,diversified,3,100,99,A_real,0.0,hard,4,0.8383838383838383
1279,diversified,3,100,99,A_real,0.0,easy,6,0.8585858585858586
1280,diversified,3,300,300,A_real,0.0,easy,6,0.8766666666666667
1281,diversified,3,300,300,A_real,0.0,neutral,6,0.8933333333333333
1282,diversified,3,300,300,A_real,0.0,hard,4,0.8433333333333334
1283,diversified,3,300,300,A_real,0.0,easy,10,0.89
1284,diversified,3,300,300,A_real,0.0,neutral,9,0.8266666666666667
1285,diversified,3,300,300,A_real,0.0,hard,9,0.9
1286,diversified,3,300,300,A_real,0.0,easy,1,0.9
1287,diversified,3,300,300,A_real,0.0,neutral,9,0.8133333333333334
1288,diversified,3,300,300,A_real,0.0,hard,4,0.87
1289,diversified,3,300,300,A_real,0.0,easy,10,0.89
1290,diversified,3,300,300,A_real,0.0,neutral,5,0.9066666666666666
1291,diversified,3,300,300,A_real,0.0,hard,0,0.8666666666666667
1292,diversified,3,300,300,A_real,0.0,easy,2,0.86
1293,diversified,3,300,300,A_real,0.0,neutral,10,0.9266666666666666
1294,diversified,3,300,300,A_real,0.0,hard,9,0.8933333333333333
1295,diversified,3,300,300,A_real,0.0,easy,10,0.8733333333333333
1296,diversified,3,300,300,A_real,0.0,neutral,4,0.83
1297,diversified,3,300,300,A_real,0.0,hard,7,0.8666666666666667
1298,diversified,3,300,300,A_real,0.0,easy,6,0.87
1299,diversified,3,300,300,A_real,0.0,neutral,8,0.9133333333333333
1300,diversified,3,300,300,A_real,0.0,hard,9,0.8833333333333333
1301,diversified,3,300,300,A_real,0.0,easy,10,0.8966666666666666
1302,diversified,3,300,300,A_real,0.0,neutral,4,0.8766666666666667
1303,diversified,3,300,300,A_real,0.0,hard,3,0.8266666666666667
1304,diversified,3,300,300,A_real,0.0,easy,6,0.8933333333333333
1305,diversified,3,300,300,A_real,0.0,neutral,5,0.8733333333333333
1306,diversified,3,300,300,A_real,0.0,hard,9,0.8866666666666667
1307,diversified,3,300,300,A_real,0.0,easy,10,0.9133333333333333
1308,diversified,3,300,300,A_real,0.0,neutral,6,0.8833333333333333
1309,diversified,3,300,300,A_real,0.0,hard,4,0.83
1310,diversified,3,300,300,A_real,0.0,easy,8,0.9033333333333333
1311,diversified,3,300,300,A_real,0.0,neutral,5,0.88
1312,diversified,3,300,300,A_real,0.0,hard,9,0.9266666666666666
1313,diversified,3,300,300,A_real,0.0,easy,2,0.8733333333333333
1314,diversified,3,300,300,A_real,0.0,neutral,8,0.8666666666666667
1315,diversified,3,300,300,A_real,0.0,hard,7,0.9266666666666666
1316,diversified,3,300,300,A_real,0.0,easy,8,0.7966666666666666
1317,diversified,3,300,300,A_real,0.0,neutral,5,0.8733333333333333
1318,diversified,3,300,300,A_real,0.0,hard,7,0.85
1319,diversified,3,300,300,A_real,0.0,easy,10,0.9066666666666666
1320,diversified,5,30,30,A_real,0.0,easy,8,0.7666666666666667
1321,diversified,5,30,30,A_real,0.0,neutral,8,0.9666666666666667
1322,diversified,5,30,30,A_real,0.0,hard,4,0.8666666666666667
1323,diversified,5,30,30,A_real,0.0,easy,5,0.7666666666666667
1324,diversified,5,30,30,A_real,0.0,neutral,7,0.8
1325,diversified,5,30,30,A_real,0.0,hard,4,0.8666666666666667
